0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50
9.907858187381464,6.187682845343847,6.92752947450159,1.435084525289496,6.991360862836935,4.784771379279585,4.835487941050313,5.7002094322694195,3.7223625849305084,4.986649931345743,5.0051938495868455,5.872264257621672,4.495913200051118,7.1218944119268714,6.628551827887475,5.104058846853586,7.219862367247858,6.148690493452174,6.663953559501008,6.488437159460266,7.170401042286652,7.954921630034361,7.4209153757444195,7.200626365185379,5.951308997130891,6.178151561411574,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
9.92920632137487,5.505713576766611,6.990845645514235,1.4991765181763745,7.025195144651322,4.7372330007798995,4.838208621073771,5.720796904815334,3.9205664064254417,5.678898760473739,0.5359084041328237,5.974938745150655,4.864522225951496,7.095284916813931,6.606045949630008,5.588012411610326,7.288504107553204,6.0873927177348195,6.691335323553203,6.312627332695324,7.388601167926893,7.7628486750705195,6.956274930375818,7.198662146189532,6.024551100095767,6.075116119603596,5.863898185402344,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
9.929857197146273,4.754408821454339,6.969311231681182,1.4710949628122088,7.015569681395636,4.569553370985551,5.04865015229348,5.705377868005838,4.488681312542431,5.518853521556987,3.8246988522564074,5.91017043175037,4.498597825231401,7.097327155239873,6.610705465938523,5.595358010639615,7.286669682649283,6.12408145922263,6.633238166901225,6.769240059125389,7.3364478618495825,7.628268081822677,6.747881084381943,7.300925108996148,5.288267030694535,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
9.904668854524108,4.646427285836289,6.919434806981102,1.3402504226184075,6.95720332193995,4.54612057319355,4.872820454884836,5.834857519594015,3.8960765335984364,5.554578428925071,3.8730950494173935,5.787096747994913,4.450012332464983,7.085058431288798,6.668101175540935,5.43174187846103,7.163860767339096,6.061624737013607,6.932706394743057,6.902806051737099,7.557719346440549,7.429291142816936,7.112364933820733,7.1955998382322255,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
9.870800349447553,4.759229433064066,6.856007144328328,1.095942060111686,6.860140473807622,4.154749552078077,4.836337460963892,5.646905197764147,4.098236976937451,5.3629527579935425,4.204692619390966,5.706814539963489,1.986229159957721,7.147144551058605,6.667485914505939,5.145970059665859,7.153524918852119,5.451420354881036,7.008200434023821,6.939267511840964,7.6951643628237845,7.539304145090793,7.55111592415967,7.415738466852043,5.99262637192808,3.72978144543432,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
9.827071896650423,4.744105700008859,6.679428316975774,0.7820733897550392,6.77693449505059,4.161644891055381,4.835900881989742,5.460036476275237,3.2661791699840417,5.423093669983408,3.4657359027997265,5.49812678212422,2.953398720537832,7.113551633960695,6.7239754594397105,5.244520941942375,7.094643061348689,5.550969233392469,6.817245060907809,7.224309753107941,7.81052663453071,7.830783264508956,7.521798644304401,7.429195567338213,6.104793232414985,6.679473549811806,4.297285406218791,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
9.799597399809166,4.96124194804921,6.522788144596079,5.422828826614635,6.682840159367058,3.3829655200674313,4.835487941050313,5.441521204884565,3.7108366214659543,5.149886961375684,2.4849066497880004,4.955827057601261,3.1165329736996643,7.20096952072772,6.639840539086039,4.904600477074278,7.075192444106767,5.426121137619831,7.148384265170692,6.767081871348699,7.737497653929055,7.753248368893269,7.829022408026627,8.008456717190187,6.318303027760912,5.718309773936737,4.656148430752752,6.3922185754860275,4.575854654153872,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
9.845824540819848,6.230075853525313,6.60522349328002,5.621755020898789,6.655933150414675,3.339960072190993,4.835487941050313,4.4761201655700775,3.6491766247612967,5.391283893050283,2.4849066497880004,4.954297719745962,0.0,7.127873458470656,6.651481430223364,5.15560106434645,7.038222857919148,6.001412402710561,7.1624920665273235,7.04173532094849,6.694562058521095,7.706135067020005,8.149428699391304,8.161920977477317,6.361943032304915,6.705437116079337,6.013632023003013,6.716817509004147,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
9.856324244318637,6.135941443553579,6.594682917286884,5.6217333109509235,6.650009930877849,3.338186581852675,4.88204405972328,4.410966313259067,3.718923575462341,6.020690769779221,2.547098670044482,5.239320793740326,0.0,7.074123590094827,6.617027238944211,5.122170705782168,7.052082437058469,6.128171828753915,6.855340303113481,7.046595057164133,6.5912442845280825,7.633251056006774,7.657123517534602,8.329436330080338,7.362641463303977,7.029856090723785,0.0,4.653960350157523,3.044522437723423,0.0,2.4948569806413845,1.6138282607348369,1.7155981082620722,4.736198448394496,1.0986122886681098,5.652489180268651,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
9.845529201184405,6.4923625547628205,6.583071682487734,5.422161993583009,6.643767597486014,3.4768921893642366,4.88204405972328,4.300518270116527,3.690802603675813,5.991634532659618,3.84611821804046,5.165340106078223,0.5709795465859844,7.083240185717101,6.650409699819322,5.176466066715702,7.025534759076643,6.120552331512932,6.881402063353435,7.407834567167242,6.045303847669465,7.664409042164209,8.183635822437656,8.21742909099191,6.557949545048501,3.258096538021482,0.0,4.663439094112067,3.1780538303479458,0.0,2.4948569806413845,1.3862943611198906,1.8843386505203699,4.727387818712341,1.0986122886681098,6.432940092739179,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
9.784989167328254,6.8885989627819395,6.6109557687254545,0.31042155942229455,6.41413413901685,3.5810715014796384,4.88204405972328,4.365274599586135,4.2750954417035985,5.01973377708151,2.486571929107098,5.162406001176692,3.7630820646464094,7.087699846306992,6.595124561166392,5.3410559232890344,7.022658616730138,6.085435193774613,6.925948769174102,6.951476426892984,6.203205333296845,7.905335079960174,8.03360555590785,7.959113473121551,6.476352170610205,5.136268914593648,0.0,4.68213122712422,3.500137329517138,0.0,1.8843386505203699,1.3862943611198906,0.0,4.7535901911063645,0.0,6.448889394146858,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
9.762116135651457,4.701007499560277,6.401781200747152,0.31481073983929003,6.450304531607851,3.6450842941142665,4.88204405972328,4.348650806850158,3.8136822380288358,5.01643179521006,4.70131637987161,5.1702794286613525,0.0,7.033254247893234,6.652972700758572,4.999426037795561,7.047082344203236,6.58572879818744,6.329441008957804,6.756687010307395,6.989750847811234,8.115180118173738,7.717462080465091,7.937983796338402,6.083359811812238,1.0986122886681098,0.0,4.745975062579135,3.2197554378950968,1.7155981082620722,0.0,1.3862943611198906,0.0,4.7535901911063645,1.0986122886681098,5.365976015021851,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
9.686995083654303,4.44656124955383,6.305902954867303,0.32786386208389984,6.428216736585349,3.717661255539336,4.916236698672617,4.467366824340892,3.6721909728276945,4.973701563802921,4.654007968071366,5.04635630067068,0.0,7.0902109934432165,6.681205934533093,5.414036050674043,7.342065666226355,6.463464619633941,6.29618624209495,6.763077423280579,7.2125636063208045,8.098034756176073,6.885202874511623,7.472500744737558,5.501258210544727,4.414856779264563,5.860786223465865,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
9.619793185275514,4.674817509940967,6.266087975402129,0.3450071390712358,6.3866233943607424,3.9991360439167276,4.88204405972328,4.516535674245851,3.6585233340990393,5.003368958104191,4.686667220231291,5.268785563942,3.330846445565616,7.133464336569036,6.702085665277564,5.481167950049336,7.352161574000276,6.493614647108844,6.512869511779627,6.884275780271485,7.2002666714733765,7.8969008553162325,6.0098396854381795,7.283448228756631,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
9.694475553819114,4.904733891444686,6.776789734608918,0.8144794657281921,6.957590611058965,4.125746325361643,5.002710643500128,6.129322504139831,3.5920381026644055,5.516412194479642,5.215408471948889,5.547970415502278,5.436795876981007,7.034392335192151,6.314051542689903,3.8394523125933104,5.263373892949822,6.220083083302466,6.6016403606551,6.546574484643428,6.489204931325317,5.5259707333400785,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
9.698526321431235,4.316741167975246,6.792966007538325,0.8078142555374355,6.975472804227356,4.316607726109018,4.855150391255872,6.153343146638275,3.59374425899897,5.64081427547303,4.993299222349365,5.516645341564339,5.850874011544283,6.206450918911781,5.883013148477956,4.0153013548816245,5.570193937541823,6.761950012453533,4.281681299725021,5.783292732911397,5.988961416889864,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
9.68826486072421,4.230476736546681,6.765409150472341,0.7884573603646009,6.970041578271076,4.549234553657802,4.995663778166114,6.218046181435697,3.5319332036511715,5.571906853342624,5.3088071558277194,5.707840894783707,5.977345338547107,4.235858591983726,5.882374864520278,4.15975770077034,5.540439676460031,6.458822492115605,2.917716676569241,5.901225238676002,5.69035945432406,1.0986122886681098,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
9.690452054784721,4.20194257282013,6.884451851027818,0.7405077519205323,6.924188510744991,4.0335147110142024,4.855150391255872,6.177093129659433,3.5019171456703897,5.594689074520364,5.111439445272886,5.63964209647143,6.056788697058397,3.701499485469989,5.929732750099234,5.5999615140158765,5.182165499811986,5.575331488219036,2.6943568739703494,5.892008786244422,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
9.679577207310595,4.053001598687713,6.842681147764425,0.6064993738336859,6.816883733848145,3.801292541817883,5.112638179216186,6.02722977772138,3.3528121355023153,5.4523251790273815,4.865547863112385,5.852929227123878,5.7931325037548245,6.442256686801183,5.953014736732783,4.6921457290023545,6.0464663315380385,5.748841878662539,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
9.715372163866403,4.201463530894785,6.810175525643106,2.8077748651414263,6.660060292611545,4.197893437850636,4.90082042808906,5.991849473014495,3.2964292830832527,5.23547340882653,5.077171817896521,5.617930425386416,5.9229742278919115,7.032699280279301,6.040504680032629,5.475793871678808,5.941659618238973,5.5619270090564275,4.2276946884188735,2.6553524121017302,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
9.733424176311821,5.917968695262697,6.781989087564285,0.48673782823715117,6.544062913290179,4.040662451972265,5.038684867409664,5.908457867874001,4.158007700323711,5.423234891105023,5.122558229895481,5.231498915009904,5.449595352710548,7.196059407916668,6.867235322177232,5.027564516068827,7.164238437444104,4.696882993911287,3.1597625603756385,6.785814737864464,5.484796933490655,6.2812924406380715,5.208294185900392,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
9.783401366664291,5.540667289001683,6.772061550192932,3.879665089320009,6.6226458943292865,4.063954080898059,4.900879950127124,6.015051670821859,3.321865532380008,4.989534224188192,4.531760431562078,5.603623223753378,5.292414981695411,7.29387785393458,6.587550014824796,5.182165499811986,7.195761049038195,6.599794305834009,6.830030466246721,6.333034482641052,7.1569111570466335,7.469891886979209,6.390145024907884,6.755768921984255,6.155573337107512,6.267515489454602,6.506680519175263,5.567198809536089,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
9.885526107223667,6.074904554341821,6.836014349325482,0.9704000575208892,6.905903565618664,4.027723874880169,5.007369968719302,5.717376324840536,3.5319624515416757,4.878040605484685,4.431756833063119,5.603416871036895,5.5038466942629976,7.178653029467872,6.601867144046029,4.628114930483188,6.946171822724009,6.8802535495148796,6.894284960234145,6.528352576576565,4.557638229942739,7.626355270913007,6.971349604507294,6.56381744400164,6.606940684540032,6.426630842142511,6.783913928741786,6.494812281018009,4.110873864173311,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
9.948507523211374,5.978898423048858,7.010836098105295,1.2319770007354993,7.157890456664738,4.3849722919624154,4.901259319857222,5.795790237783318,3.4998957544464613,4.698405487447618,4.548599834499697,5.712444847734855,5.069262628543884,7.218088857993659,6.722924576914374,4.4414976501658465,6.72983482311984,7.098354150756621,6.707368321040467,5.003516683469606,4.601664046658782,7.7480997346720075,7.021113428140794,6.5755708366183905,6.613609696313201,6.44966915334675,6.635915059127636,6.653765847496822,3.4339872044851463,4.702940972379151,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
9.974175766118204,5.553564053356544,7.078099560391438,1.4011829736139638,7.220419190486967,4.840692799566467,4.901467540095482,6.069617007851448,3.6859501679414004,4.362435984908928,4.863341055065499,5.954860208260464,5.695686456834789,7.176607680661997,6.644890689372896,4.382763862854407,6.595579674122209,6.1731484006124155,6.454803831355646,5.777435581469606,5.308381552305633,7.613792524545425,6.995554595465886,6.531068571594061,6.610689315220019,6.450389850177952,6.634295587288799,6.6563408457008935,5.106127275555469,5.062221545567682,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
9.989653780821515,5.345038725548352,7.11931924492855,3.997191017798019,7.2325582653972855,4.9902148760066165,4.855150391255872,6.145071507718162,3.8583268264242556,5.05846626823128,4.0468335795510555,5.998814966464924,5.694893080810288,6.954691344419944,6.600965137972403,3.949010457478392,6.222665549799919,5.783425102308395,6.456642488931101,6.167843481446264,3.2937235233570314,7.301072229450954,7.394092904222871,6.70796686086551,6.350990423274697,6.555435124881247,6.533864416472568,6.7499733474668355,4.543294782270004,4.970750360397355,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
9.990261813916073,4.928600603741937,7.186556785677973,1.5188565342026643,7.259522801200157,5.1801023626067915,4.919440633911352,6.267481344029232,3.911762971622306,4.634058860831802,4.854885558683008,6.1605953201143215,5.35878668218743,6.73419562436738,6.599115111938878,6.34053565501998,3.2037215770965153,6.017668212604616,6.593232187767269,5.799849943402434,7.1083431528328545,7.362145145376137,6.741697152733153,6.808667272167039,5.572154032177765,6.314295954929478,6.552386624333066,3.693866995624903,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
9.988038237839024,4.994871698916768,7.147712681923393,1.4537193374343602,7.296650528761136,5.2482286095718225,4.855150391255872,6.183645671560345,4.535884414467261,4.654436427291002,4.724356680779249,6.094100103434163,5.380790963368828,5.830667663449551,6.598537638559471,6.235705964965115,2.902190529145624,5.955904724709373,6.601211096808831,6.81207883211022,6.682176264333286,7.3653744109439385,6.74602780090992,6.8008791709497505,5.778698215714843,6.312442362770545,5.9441108507245115,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
9.966163715560887,5.265132799157001,7.1745282722455395,1.3023691261820978,7.251098144399341,4.893427093190741,5.0067544399807655,6.0971322655741895,3.6673493355635998,4.958611908695737,4.229967516006817,6.11716284096084,5.213314879478116,5.900521816099427,6.788262031747252,5.973809611869261,2.6372700190410585,5.787826397550268,6.572090915943168,5.806528575708541,6.352629396319567,7.772537114280892,6.040728408588927,7.1910535064114764,5.783819028464648,6.3114988466516975,6.448097941790546,6.724752690338623,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
9.945062559471358,5.874124225939076,7.076184955546325,3.9693102998515304,7.235877032881846,4.595604581118379,4.855150391255872,5.94981669082444,4.375127892982734,4.7126873743545525,4.835686491631709,5.9100565328274115,5.495067659994132,6.8870105880833545,6.610747187420716,6.268980746729089,2.302585092994046,6.003869783006549,6.585198767960557,5.0888363068904265,5.464374030875974,7.366392681717368,7.410213997614524,7.023859573006618,6.461468176353717,6.470441854694472,6.556006751729718,6.6991653086754335,5.952453411991699,4.914711592792758,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
9.933009169620293,6.702048814179337,7.008910163357432,2.8529582995625327,7.2375085653546,4.519601404320915,4.900872510066114,5.69400819497179,4.440142229159132,4.712067520135198,3.3425437328682217,5.902100404534766,5.212732244700081,6.526732020318578,6.60736209489324,5.705244738360662,6.824670365155174,6.40937522021666,7.009360151031032,5.090043954650553,6.0434163746149965,7.238463075956518,6.529904851525503,7.409298756609824,6.9850199777133355,6.140365040221679,6.971387139226907,6.467232779058565,6.4837692118899515,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
9.964985769128093,7.212186793087032,6.990217825712871,0.7710337192171377,7.105205977632623,4.441803838709741,4.90082042808906,5.8571499907479225,3.475500572854592,6.04609003357188,3.905864078112548,5.644043085905331,4.495120917510749,6.6184986342084065,6.588546763085223,5.046234071336105,6.759208865874713,6.4766230711251875,7.092730810866549,6.125352751067761,6.4420798694649815,8.19899555250329,6.2490191869286065,7.73430990698572,6.714754097464867,6.703007728874416,6.897197743817737,6.673067852797659,4.394449154672439,6.108162549884578,3.9318256327243257,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
10.005655798318001,7.125345840949809,6.989206225391118,0.7603384300999012,7.093157917697942,4.429434892068851,4.90082042808906,9.638660046779256,3.4651732445373633,6.180639647957111,4.141927648960244,5.7211343889887365,3.876230010929298,6.40525490396213,6.657407526177044,5.080795484001892,6.223795762281181,6.607985780381576,7.322303675504117,5.962975047958037,6.475945682187215,8.457182855887345,6.984359775082161,6.894873666116576,7.05189371746838,6.347152754382184,6.530203931455752,6.812911490400515,5.942799375126701,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
9.968185748425007,6.939097926119095,6.956309224778016,0.7640715188970371,6.978601365538103,4.4786200816476756,5.0066205792358955,5.640686468149496,3.5194543790549906,5.7587598079646405,4.0270823351629605,5.871534520815772,3.4705990584656847,6.410967331053322,6.593132201532414,5.076772536597532,6.241814621660372,6.67323728324623,7.432128715293395,5.511467146065531,7.434944682804624,8.249471380894468,7.458583425593171,6.803814865612674,6.568242223754658,6.378100154278894,6.56244409369372,5.934100229718403,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
